customer_id,transaction_date,transaction_amount
ID0531,2024-01-20,202.27
ID0292,2020-10-28,655.75
ID1276,2020-10-25,333.97
ID0856,2024-01-01,813.71
ID0021,2023-01-11,424.37
ID0119,2021-04-07,553.66
ID0170,2024-10-16,123.69
ID0309,2022-10-10,449.88
ID1130,2024-03-03,674.11
ID1004,2020-11-11,778.19
ID0565,2020-08-05,823.32
ID1091,2020-12-15,43.98
ID1033,2024-01-02,870.24
ID1100,2023-04-20,554.68
ID0371,2021-11-28,953.38
ID0648,2024-05-27,881.66
ID0100,2021-08-24,676.77
ID0834,2020-02-13,407.46
ID1211,2023-06-12,79.93
ID0230,2020-05-16,193.28
ID0819,2020-03-21,532.82
ID1085,2024-06-29,353.44
ID1144,2023-04-04,761.99
ID0356,2024-06-07,51.91
ID0332,2021-03-17,158.46
ID0545,2020-02-07,692.72
ID1061,2021-08-17,498.30
ID1075,2024-03-23,426.20
ID1269,2022-10-04,443.99
ID0681,2024-08-28,990.26
ID0797,2024-11-16,885.89
ID0059,2022-10-10,517.60
ID0635,2020-09-21,978.28
ID0642,2020-10-04,391.12
ID0861,2020-05-31,150.61
ID0426,2021-03-05,531.35
ID0449,2020-05-25,110.77
ID0587,2023-07-19,287.40
ID1220,2020-05-12,205.80
ID0418,2021-05-11,415.51
ID0887,2020-05-07,439.48
ID0505,2021-10-26,987.97
ID0422,2023-05-02,598.55
ID0312,2024-09-30,973.79
ID0602,2022-03-22,881.10
ID0973,2020-02-29,792.35
ID1290,2023-06-03,803.08
ID0630,2024-06-05,276.99
ID0863,2020-10-23,359.72
ID1005,2020-06-05,435.32
ID0550,2022-10-21,223.56
ID0187,2023-02-19,385.18
ID0397,2024-05-04,597.31
ID0992,2022-05-17,994.96
ID0643,2021-03-07,89.31
ID0791,2020-03-27,583.26
ID0854,2020-01-22,137.18
ID0735,2024-10-07,544.30
ID0911,2020-02-07,583.80
ID0663,2020-11-27,681.56
ID0244,2024-12-16,161.55
ID0862,2021-07-02,612.01
ID0845,2024-01-24,761.07
ID0736,2021-05-06,842.72
ID0019,2024-03-17,352.85
ID0433,2024-03-28,705.92
ID0629,2020-02-01,101.64
ID0177,2022-04-04,584.40
ID0903,2023-04-08,439.98
ID0085,2022-12-23,846.74
ID0972,2020-08-25,64.93
ID0022,2023-04-17,691.71
ID0523,2023-05-16,963.63
ID1055,2021-08-07,395.01
ID0568,2024-12-19,850.13
ID0870,2023-10-05,672.64
ID0825,2022-04-14,100.78
ID0698,2020-09-17,873.14
ID0276,2024-11-11,819.40
ID0946,2023-06-18,202.23
ID0512,2024-12-04,597.28
ID0769,2021-11-09,878.59
ID1007,2021-03-19,550.51
ID0268,2023-04-17,388.41
ID0430,2022-02-13,94.27
ID0009,2020-04-26,740.28
ID0406,2022-02-22,795.77
ID0557,2020-11-11,606.83
ID0929,2023-04-18,346.80
ID0046,2023-09-29,927.14
ID0244,2020-09-10,126.24
ID0966,2021-10-29,541.38
ID0937,2024-05-10,847.79
ID0505,2022-09-25,354.34
ID1025,2020-07-02,34.43
ID0238,2021-11-15,564.88
ID0248,2022-09-14,514.93
ID0039,2022-12-02,604.31
ID0703,2020-04-12,172.84
ID0326,2020-05-22,913.29
ID0113,2024-08-21,120.73
ID0577,2020-09-10,549.12
ID0194,2022-04-23,370.71
ID0353,2023-01-30,120.57
ID0403,2021-05-18,434.69
ID0774,2020-12-06,989.31
ID0846,2024-05-20,860.51
ID0664,2022-09-08,861.46
ID1266,2023-02-10,655.03
ID0031,2024-02-25,302.47
ID0289,2020-11-22,13.04
ID1130,2023-06-04,737.08
ID0553,2021-10-14,186.25
ID0904,2021-12-14,207.30
ID0188,2022-06-29,640.59
ID0166,2020-03-04,708.82
ID0505,2021-04-25,417.63
ID0245,2024-08-02,209.12
ID0032,2021-12-19,210.28
ID0994,2020-11-11,595.70
ID0240,2024-12-06,661.25
ID0680,2024-11-30,493.17
ID0112,2023-07-12,320.02
ID0330,2023-11-08,254.71
ID0510,2023-10-11,343.58
ID0186,2020-06-06,589.41
ID0269,2021-07-04,874.67
ID0489,2022-04-17,838.11
ID0451,2024-07-31,102.30
ID0371,2024-11-24,829.68
ID0535,2023-01-12,263.58
ID0665,2022-07-27,743.63
ID0695,2023-11-29,945.63
ID1270,2022-10-05,466.66
ID0688,2020-02-02,920.23
ID0789,2023-06-06,397.55
ID0043,2020-04-23,730.49
ID0406,2024-05-03,831.65
ID0276,2021-07-13,172.59
ID0103,2024-05-09,897.92
ID0584,2022-08-25,704.03
ID1087,2022-11-15,119.09
ID1000,2020-02-09,905.36
ID1235,2024-05-26,19.62
ID1124,2021-07-11,673.82
ID0573,2024-06-25,382.82
ID0660,2023-03-02,249.41
ID1233,2021-08-29,22.52
ID0874,2024-10-30,879.27
ID0378,2023-01-23,938.28
ID0786,2021-01-30,113.16
ID0883,2023-04-14,26.67
ID0064,2023-01-27,763.17
ID0822,2021-12-14,797.77
ID0724,2024-05-27,473.69
ID1299,2022-11-11,719.90
ID0597,2022-06-20,999.78
ID1120,2022-10-09,998.42
ID0760,2022-05-31,331.90
ID1140,2020-03-05,444.08
ID0212,2020-01-16,596.17
ID0069,2022-06-16,727.45
ID1160,2022-03-30,676.64
ID0865,2021-06-06,428.36
ID0512,2024-02-17,143.81
ID1077,2023-01-13,574.06
ID0247,2024-01-17,273.18
ID0596,2024-01-25,312.05
ID1087,2021-03-10,555.56
ID0176,2023-07-30,162.43
ID0144,2023-06-23,467.49
ID0126,2020-02-17,167.24
ID1242,2023-07-07,795.55
ID1215,2020-06-08,123.72
ID0585,2022-05-14,319.22
ID0128,2023-02-21,288.40
ID0563,2020-01-23,539.42
ID0660,2020-09-23,105.12
ID1123,2020-06-04,263.01
ID0506,2020-02-04,462.32
ID0035,2021-02-14,345.78
ID1294,2023-10-08,904.66
ID0555,2024-03-17,852.00
ID0322,2024-03-10,506.55
ID0152,2024-11-15,262.67
ID0904,2022-07-12,246.88
ID0894,2020-11-20,124.60
ID0582,2021-12-14,440.85
ID0047,2020-01-09,796.59
ID1207,2024-08-03,457.45
ID0812,2021-05-23,538.20
ID1129,2020-07-20,673.43
ID1306,2021-12-04,972.91
ID1125,2023-06-04,843.60
ID0647,2021-05-23,299.83
ID1210,2023-11-08,679.60
ID1079,2020-04-25,287.58
ID0693,2024-12-19,296.43
ID0749,2022-11-19,282.59
ID0324,2024-04-25,381.64
ID0618,2021-02-19,63.06
ID0959,2020-10-15,650.63
ID0448,2023-03-15,108.40
ID0825,2024-07-24,505.05
ID0044,2021-03-14,747.45
ID0308,2021-11-20,259.43
ID0759,2023-04-30,306.52
ID0329,2022-12-14,450.89
ID1148,2021-12-03,591.75
ID0558,2024-01-10,912.60
ID1012,2024-02-15,657.43
ID0537,2021-01-23,970.67
ID0869,2023-12-16,217.42
ID0400,2024-05-23,18.60
ID0863,2021-07-04,19.37
ID0992,2022-02-20,585.12
ID0412,2021-10-30,427.43
ID0239,2024-08-16,676.44
ID1119,2024-06-07,55.20
ID0689,2023-01-31,970.11
ID0322,2020-10-07,57.68
ID0867,2020-10-08,431.64
ID1225,2023-07-28,397.20
ID1301,2020-06-02,551.46
ID0678,2021-12-21,454.23
ID1256,2022-09-05,149.78
ID0502,2023-12-05,740.46
ID0631,2022-03-22,233.90
ID1284,2023-09-10,292.59
ID0631,2022-01-18,228.26
ID0984,2021-07-12,631.65
ID0106,2022-11-07,273.40
ID0640,2021-12-10,485.10
ID1103,2020-06-10,22.15
ID0748,2022-09-08,996.51
ID0114,2022-05-25,540.35
ID0576,2023-02-01,965.85
ID0300,2020-01-02,72.52
ID1042,2021-09-30,992.35
ID0817,2023-05-29,886.28
ID1027,2024-07-18,86.10
ID0503,2021-10-27,833.53
ID0983,2021-01-30,228.51
ID0367,2022-06-11,596.91
ID0111,2020-10-08,483.11
ID1109,2024-02-19,959.57
ID0423,2020-04-21,219.86
ID1168,2024-03-12,109.97
ID1147,2024-07-17,117.49
ID0175,2024-12-30,749.43
ID1189,2021-06-27,968.85
ID0061,2022-03-15,33.40
ID1285,2021-03-12,120.15
ID0224,2023-06-25,832.15
ID0176,2022-02-13,440.56
ID0075,2020-07-24,690.87
ID0034,2022-09-20,824.28
ID0596,2020-04-29,640.93
ID1007,2020-05-18,105.51
ID0854,2022-08-11,794.14
ID0936,2024-12-14,639.62
ID0128,2020-10-21,26.76
ID0079,2023-08-28,89.22
ID0282,2021-04-12,969.90
ID0156,2024-03-13,886.37
ID0121,2022-06-14,968.08
ID1155,2020-07-13,122.53
ID1132,2022-06-07,533.79
ID1126,2022-09-22,696.39
ID0045,2022-07-18,750.74
ID1044,2021-06-26,978.08
ID1120,2023-05-20,48.59
ID1257,2020-03-13,435.23
ID0039,2022-04-03,948.56
ID1005,2022-12-21,856.91
ID0658,2024-10-25,318.07
ID0836,2023-02-18,153.83
ID0942,2023-06-11,102.74
ID0732,2022-05-09,89.10
ID1253,2024-02-13,419.00
ID1197,2023-03-19,191.58
ID1170,2020-03-27,975.77
ID0255,2021-05-22,684.74
ID0377,2020-04-23,470.07
ID1243,2020-11-07,186.28
ID0244,2021-10-06,648.50
ID0469,2023-10-09,904.70
ID0509,2022-07-11,384.99
ID0959,2021-08-12,669.82
ID0834,2020-02-24,883.29
ID0298,2021-04-27,529.17
ID0453,2021-07-05,79.83
ID0088,2021-07-24,811.12
ID0706,2021-01-08,982.77
ID0922,2024-06-25,246.64
ID1272,2023-08-05,910.44
ID1159,2023-02-15,444.59
ID0735,2022-04-03,755.79
ID0603,2021-05-15,466.36
ID0023,2024-01-17,968.42
ID0906,2022-08-26,984.15
ID0867,2020-03-15,588.06
ID0420,2024-03-23,983.69
ID0010,2023-05-28,457.04
ID0868,2020-05-29,411.71
ID0949,2024-03-26,490.98
ID0835,2023-12-22,385.19
ID0739,2024-05-26,58.98
ID0608,2024-07-23,458.24
ID0848,2022-01-03,434.90
ID0583,2024-12-05,509.95
ID0786,2021-06-26,558.07
ID0929,2020-01-30,785.37
ID0946,2023-09-16,448.01
ID1242,2022-10-13,425.13
ID0336,2024-09-13,632.99
ID0455,2021-08-25,512.65
ID1161,2020-05-19,205.32
ID0866,2023-06-23,252.93
ID0112,2020-09-30,240.77
ID1095,2020-03-24,719.92
ID1250,2023-04-30,88.03
ID1294,2020-12-21,840.40
ID0444,2022-07-06,847.31
ID0157,2022-06-09,21.41
ID1140,2022-05-08,606.01
ID0991,2023-08-26,141.19
ID0703,2021-10-31,114.46
ID0408,2024-08-06,444.26
ID0610,2021-11-04,232.62
ID0395,2023-06-28,90.04
ID1114,2022-10-27,299.31
ID1152,2020-01-18,889.92
ID0781,2022-04-12,76.45
ID0144,2023-10-29,17.16
ID0884,2022-12-28,707.72
ID0543,2024-11-25,731.03
ID0357,2023-10-30,267.52
ID0814,2021-11-14,143.12
ID0747,2022-12-26,816.25
ID1238,2022-06-12,554.07
ID0259,2020-10-09,388.36
ID0536,2020-08-02,284.22
ID0701,2020-09-14,890.17
ID1295,2021-08-10,418.08
ID0433,2021-11-06,370.35
ID0905,2023-09-04,411.66
ID0992,2022-10-27,746.34
ID0832,2022-03-03,95.18
ID0194,2023-03-31,42.58
ID1066,2020-12-24,511.45
ID0930,2020-12-14,980.53
ID1277,2021-01-28,572.36
ID1268,2021-03-02,393.50
ID0938,2024-06-29,164.60
ID1056,2021-04-17,679.10
ID0160,2024-10-06,167.40
ID0368,2020-07-19,615.13
ID0403,2022-03-25,498.54
ID0253,2020-01-04,567.24
ID0123,2021-06-17,319.76
ID1268,2020-01-31,856.45
ID1286,2023-01-26,421.72
ID0466,2023-09-21,385.82
ID1290,2024-04-11,287.35
ID1049,2020-05-29,92.55
ID0703,2021-04-25,578.81
ID0938,2022-09-02,138.42
ID0600,2022-03-17,114.35
ID1154,2020-05-26,652.87
ID0936,2023-05-24,94.68
ID0468,2020-02-27,360.28
ID0962,2020-02-11,826.31
ID0377,2023-07-01,50.28
ID0625,2022-08-11,171.04
ID1273,2021-02-22,370.40
ID1292,2021-12-15,973.38
ID1117,2022-12-29,821.44
ID0460,2023-11-25,340.91
ID0139,2022-09-03,387.41
ID0152,2023-04-19,234.85
ID1184,2021-04-09,410.39
ID0057,2024-08-06,377.65
ID0579,2020-04-21,266.51
ID1101,2023-08-06,791.12
ID0316,2021-07-12,57.82
ID0021,2023-10-12,304.67
ID1090,2022-02-17,300.19
ID1189,2022-02-07,637.19
ID0457,2021-11-16,192.01
ID1190,2022-12-27,557.07
ID0002,2022-10-15,796.49
ID0972,2024-07-29,925.27
ID1204,2024-09-09,335.91
ID1115,2021-07-07,482.29
ID1289,2021-05-26,618.78
ID0854,2022-12-14,260.12
ID0570,2024-11-08,477.50
ID1135,2022-08-29,68.72
ID0020,2020-09-14,10.20
ID0447,2023-01-09,923.88
ID1280,2020-07-19,500.75
ID0443,2022-10-28,635.76
ID0008,2022-05-24,815.73
ID1131,2024-05-10,877.62
ID0442,2021-04-13,838.51
ID1147,2021-11-25,914.74
ID0567,2024-10-26,982.03
ID0116,2020-02-29,809.57
ID1041,2024-09-13,66.02
ID0716,2021-04-18,366.72
ID0055,2022-07-28,643.15
ID0074,2020-11-17,123.76
ID0765,2023-05-12,664.37
ID0891,2024-05-12,391.42
ID0488,2021-05-30,751.91
ID0697,2020-09-22,518.47
ID0961,2021-11-25,386.02
ID0628,2024-11-28,195.58
ID0287,2023-08-26,836.80
ID0713,2020-01-30,684.37
ID0273,2021-11-06,570.70
ID1293,2024-12-05,253.70
ID1286,2024-06-29,52.44
ID0017,2024-05-07,766.18
ID0184,2022-10-23,35.93
ID1239,2023-03-02,799.05
ID0934,2023-02-19,354.69
ID1134,2024-10-25,658.64
ID1226,2024-03-23,192.90
ID0453,2021-10-06,684.54
ID0883,2020-06-27,178.48
ID0063,2024-03-16,912.18
ID1152,2024-11-20,841.83
ID1177,2022-04-11,681.99
ID1292,2020-08-05,704.52
ID0378,2024-01-26,659.74
ID1238,2024-03-09,442.82
ID1141,2021-02-23,59.84
ID1185,2024-01-04,171.36
ID0017,2024-08-11,827.49
ID0587,2021-08-26,966.18
ID0420,2022-09-24,179.57
ID1250,2022-09-15,33.86
ID1009,2022-12-21,123.56
ID1164,2020-06-05,574.09
ID0320,2024-09-18,298.06
ID0451,2022-11-29,688.89
ID0782,2021-12-25,281.29
ID0462,2021-04-11,241.65
ID0035,2021-03-05,817.81
ID0948,2022-06-17,260.12
ID0412,2020-02-28,698.33
ID0971,2022-05-24,775.05
ID0019,2022-06-11,197.87
ID0475,2024-12-19,876.05
ID0482,2023-05-08,969.58
ID1057,2021-03-15,195.62
ID0589,2023-10-11,303.98
ID0410,2021-12-15,318.14
ID0120,2024-05-15,516.71
ID0004,2024-11-25,705.00
ID0517,2021-06-04,536.18
ID0658,2021-12-28,298.25
ID0904,2022-09-04,799.23
ID0954,2022-03-10,39.26
ID1274,2023-01-23,809.45
ID1019,2022-10-16,896.63
ID0991,2024-12-13,600.95
ID0739,2023-02-07,545.94
ID0107,2020-12-25,267.82
ID0200,2022-05-20,427.81
ID1271,2021-08-06,644.25
ID0266,2024-01-11,300.07
ID1309,2021-08-26,925.52
ID0706,2024-09-25,299.03
ID0189,2022-12-28,601.70
ID0333,2024-01-05,376.82
ID0531,2024-01-02,501.76
ID0599,2021-03-10,320.76
ID1067,2020-05-05,10.21
ID0403,2021-05-21,765.61
ID1150,2023-07-07,367.07
ID1242,2021-06-30,854.97
ID0302,2023-09-24,633.89
ID0202,2021-08-03,388.53
ID0711,2023-03-17,202.80
ID0899,2023-05-09,656.42
ID0333,2023-11-17,888.26
ID1166,2024-02-11,721.69
ID1284,2021-07-03,987.18
ID0478,2024-02-13,851.17
ID0906,2020-05-15,97.07
ID0030,2023-07-18,226.47
ID1061,2023-01-28,539.04
ID0574,2023-08-22,898.97
ID0361,2022-12-05,505.52
ID0115,2024-09-17,313.93
ID0490,2022-03-18,216.13
ID0025,2020-05-19,549.73
ID1229,2024-12-12,904.14
ID0307,2020-10-12,991.90
ID0244,2022-12-08,314.48
ID0260,2020-12-17,680.48
ID1010,2021-03-10,257.93
ID0833,2020-10-02,272.13
ID0927,2022-10-03,419.11
ID1130,2024-10-29,56.08
ID0962,2021-01-30,459.43
ID1279,2022-11-20,292.80
ID0311,2023-04-02,281.48
ID0641,2020-10-08,846.59
ID1226,2023-03-10,872.77
ID0207,2020-06-15,826.68
ID0832,2023-01-18,522.58
ID0714,2022-12-14,200.38
ID1198,2022-06-12,29.87
ID0309,2020-01-15,370.71
ID0693,2021-08-19,923.81
ID0218,2020-12-01,702.11
ID1120,2021-06-13,699.28
ID1222,2023-08-30,867.17
ID0170,2024-12-28,397.17
ID0815,2023-06-16,997.37
ID0117,2022-12-01,689.82
ID0292,2020-10-03,874.85
ID0816,2021-04-11,25.74
ID0406,2022-01-06,556.20
ID0984,2022-01-08,944.99
ID1254,2022-09-28,812.76
ID0547,2022-11-29,725.41
ID1014,2024-08-31,791.85
ID0697,2024-08-25,542.72
ID0222,2020-05-18,452.50
ID0023,2024-08-16,869.81
ID1179,2020-03-26,715.23
ID0035,2022-08-17,959.36
ID0362,2024-12-14,990.57
ID0142,2022-07-24,409.97
ID0400,2021-11-28,397.03
ID1078,2022-02-13,720.13
ID0085,2020-10-13,296.37
ID0142,2020-02-02,176.05
ID0643,2022-06-27,340.94
ID0534,2021-11-27,93.20
ID1047,2021-05-10,838.96
ID1083,2023-03-31,617.64
ID0885,2023-01-25,708.71
ID1298,2021-02-01,679.75
ID0066,2022-05-23,245.44
ID0432,2023-12-31,502.58
ID0698,2024-04-26,530.15
ID0664,2023-12-01,313.61
ID1306,2024-08-18,11.14
ID0619,2023-02-23,431.60
ID0187,2024-09-17,212.19
ID0072,2020-09-26,289.96
ID0262,2020-11-25,992.34
ID0555,2023-02-17,219.89
ID0539,2021-07-03,876.44
ID0644,2020-04-18,995.54
ID0478,2021-10-10,257.39
ID0754,2022-07-10,893.09
ID1234,2023-05-31,979.30
ID0982,2023-10-23,25.72
ID0121,2023-10-13,320.45
ID0671,2023-12-03,132.14
ID0771,2020-06-25,946.79
ID1199,2021-12-23,491.72
ID0894,2020-09-17,972.22
ID0507,2021-01-22,298.98
ID0840,2021-08-12,354.69
ID0025,2022-08-28,809.61
ID0519,2022-09-21,173.51
ID0284,2020-12-19,183.38
ID1060,2022-01-23,178.88
ID0423,2023-01-06,49.69
ID1222,2023-04-21,48.27
ID1122,2023-09-25,896.18
ID1155,2022-01-21,764.89
ID0450,2020-03-21,586.05
ID0653,2023-02-17,28.59
ID0919,2023-06-26,498.03
ID0324,2024-07-18,695.61
ID1177,2023-07-07,667.91
ID0894,2022-07-22,664.71
ID0828,2024-05-05,280.52
ID0009,2021-02-14,252.91
ID0711,2023-10-15,333.41
ID1212,2022-09-06,456.31
ID1072,2023-11-07,482.17
ID0337,2023-02-11,963.19
ID0633,2020-06-30,103.74
ID1257,2021-12-20,287.78
ID0713,2023-11-12,48.94
ID0799,2024-07-24,580.32
ID0943,2020-04-16,140.62
ID0657,2024-01-15,975.21
ID0219,2023-07-09,823.12
ID0924,2022-01-17,105.66
ID1207,2023-04-19,942.90
ID0279,2020-01-20,649.30
ID0640,2024-12-01,750.25
ID1159,2024-11-21,981.10
ID0153,2021-05-08,716.27
ID0594,2021-03-13,354.73
ID0622,2023-07-12,372.41
ID0717,2020-04-28,760.05
ID0957,2024-07-03,349.96
ID1181,2020-07-15,635.27
ID1195,2021-04-23,883.05
ID1107,2024-09-12,801.31
ID0251,2022-01-05,124.12
ID0067,2020-04-12,776.31
ID0699,2023-03-14,634.55
ID0583,2020-10-23,722.48
ID0928,2024-03-25,100.71
ID1242,2022-08-05,597.32
ID0266,2023-11-01,107.88
ID1255,2021-05-29,512.56
ID1128,2023-02-21,574.16
ID1016,2024-10-31,488.04
ID0195,2022-02-26,431.72
ID0873,2023-06-07,185.23
ID0327,2022-06-12,210.84
ID0814,2024-04-07,108.84
ID0571,2021-07-23,183.23
ID0866,2023-03-05,879.22
ID0091,2021-01-16,715.45
ID0644,2024-12-09,689.94
ID0820,2022-03-21,710.10
ID0494,2023-03-30,838.57
ID0895,2024-01-16,503.60
ID0497,2020-12-21,710.45
ID0797,2022-12-14,913.99
ID0395,2020-08-17,534.00
ID0578,2020-09-06,940.38
ID0283,2023-04-10,730.88
ID0445,2021-10-03,523.67
ID1240,2022-10-25,964.88
ID0501,2020-02-13,285.21
ID0734,2022-10-12,519.32
ID0529,2024-10-02,305.22
ID0008,2023-10-09,907.29
ID0435,2024-10-14,531.06
ID1090,2021-08-27,303.17
ID0714,2023-01-22,680.41
ID1097,2023-06-17,127.99
ID0395,2024-06-18,674.92
ID0653,2024-08-09,44.62
ID0556,2021-06-03,715.28
ID0326,2023-01-05,869.38
ID1188,2020-10-29,664.03
ID1249,2020-09-10,102.10
ID0487,2020-09-26,882.66
ID0017,2023-01-31,974.10
ID1220,2024-02-01,582.53
ID0470,2021-09-28,877.06
ID0659,2020-11-18,699.83
ID0905,2022-01-30,998.63
ID0820,2020-07-14,371.47
ID0452,2022-04-13,762.35
ID0924,2023-03-13,146.18
ID1034,2023-03-23,883.29
ID1234,2021-05-06,208.76
ID0949,2020-11-03,591.58
ID1089,2022-10-29,481.10
ID1146,2020-07-21,943.68
ID0996,2024-06-04,740.49
ID0317,2021-10-23,881.20
ID0308,2024-11-16,426.48
ID0161,2024-11-14,771.46
ID0681,2020-11-10,702.03
ID0494,2021-04-01,373.32
ID0608,2022-11-26,306.31
ID0364,2021-02-09,481.77
ID1110,2020-07-02,570.46
ID0145,2022-10-26,50.44
ID0690,2021-01-08,235.18
ID0313,2021-11-17,679.97
ID1050,2024-04-27,335.18
ID0049,2024-02-21,222.98
ID0685,2023-09-09,112.47
ID0492,2022-02-03,319.89
ID0323,2024-09-15,644.96
ID0301,2024-11-12,704.14
ID0177,2022-06-08,354.51
ID0992,2023-05-14,379.39
ID0945,2020-04-30,314.72
ID0602,2024-05-20,865.51
ID0529,2024-11-12,829.07
ID0632,2022-01-20,743.69
ID0047,2021-08-20,616.41
ID1113,2024-04-03,680.08
ID1166,2021-12-16,940.31
ID0362,2021-10-06,997.00
ID1016,2024-03-30,678.68
ID0970,2024-10-12,284.96
ID0703,2022-02-04,946.16
ID0345,2021-03-03,541.00
ID0218,2020-10-10,802.99
ID0340,2023-06-29,71.08
ID0497,2024-05-05,134.45
ID0620,2022-04-13,609.18
ID0095,2020-09-15,29.66
ID1008,2020-02-27,269.12
ID1260,2024-07-02,72.72
ID0120,2022-09-05,445.21
ID0189,2021-04-25,703.15
ID1154,2022-01-15,778.93
ID0194,2022-10-09,224.11
ID0031,2022-01-10,175.77
ID0271,2020-09-11,783.76
ID1241,2021-09-15,628.45
ID1077,2023-06-10,275.87
ID0097,2024-09-08,120.38
ID0951,2021-04-16,649.17
ID0634,2021-10-31,705.33
ID0438,2021-09-12,510.11
ID0904,2020-10-26,643.54
ID0440,2024-02-21,272.24
ID0340,2021-10-26,763.19
ID0878,2024-09-08,303.81
ID0843,2021-03-28,552.91
ID0515,2024-12-30,88.83
ID0018,2021-01-07,476.84
ID0820,2021-05-28,38.49
ID0915,2021-05-05,420.35
ID1217,2023-04-25,549.29
ID1298,2024-08-24,61.23
ID0302,2023-11-15,513.87
ID0371,2024-08-20,794.23
ID1057,2023-06-26,575.76
ID0229,2023-08-09,654.67
ID0622,2024-01-05,166.07
ID1260,2024-02-28,178.16
ID0106,2022-07-22,359.20
ID0155,2022-10-05,864.82
ID1239,2022-12-05,592.78
ID0263,2024-02-14,581.79
ID0730,2023-12-28,189.39
ID1189,2020-08-22,225.21
ID0887,2024-05-05,161.06
ID0435,2022-11-28,957.43
ID0411,2022-12-18,34.00
ID1224,2024-05-19,388.03
ID0293,2020-12-06,563.71
ID0179,2021-06-30,644.11
ID0851,2020-04-13,407.14
ID1025,2020-04-07,577.51
ID0435,2024-02-24,84.08
ID1308,2024-06-11,995.53
ID0943,2021-08-24,862.82
ID0499,2021-03-06,32.41
ID1135,2022-06-23,645.95
ID0794,2021-11-15,482.54
ID0890,2023-09-29,963.09
ID1127,2020-08-21,292.74
ID0133,2022-10-04,700.13
ID1059,2020-11-14,835.78
ID0758,2021-02-03,134.79
ID1189,2022-07-14,685.98
ID0844,2020-06-20,366.31
ID0337,2023-01-03,723.91
ID1025,2022-04-14,22.14
ID0740,2020-01-06,292.86
ID0880,2024-05-14,915.60
ID0257,2022-11-30,104.72
ID0552,2024-08-19,203.41
ID0754,2021-09-24,616.10
ID0343,2022-06-13,810.45
ID0212,2024-09-27,517.19
ID0613,2022-03-19,74.16
ID1157,2023-07-08,461.84
ID0439,2020-03-14,540.42
ID0657,2023-12-30,57.23
ID0728,2024-01-26,333.25
ID1299,2023-11-16,798.22
ID0030,2020-04-11,987.16
ID0484,2020-04-03,194.02
ID0370,2020-08-07,65.30
ID0142,2024-08-21,149.35
ID1307,2024-10-27,362.04
ID0457,2023-08-12,658.55
ID0791,2024-01-14,435.28
ID1220,2024-09-15,785.20
ID0745,2021-01-12,902.38
ID0664,2022-01-01,725.43
ID1293,2021-10-15,452.41
ID0582,2021-02-06,143.04
ID0169,2021-05-17,427.42
ID0226,2024-02-03,476.47
ID0257,2022-03-09,929.81
ID1252,2024-11-04,132.56
ID0280,2021-06-27,576.23
ID0272,2022-10-15,471.84
ID0332,2024-01-25,69.10
ID0775,2024-06-04,889.98
ID1239,2020-12-13,872.23
ID0465,2024-01-29,845.68
ID0292,2022-06-29,87.42
ID1264,2022-01-18,604.07
ID0226,2020-12-06,660.00
ID0847,2020-05-27,66.82
ID0787,2022-12-21,272.62
ID1222,2021-05-04,346.48
ID0873,2024-12-26,523.35
ID0978,2022-03-04,14.06
ID0784,2020-10-15,922.05
ID0997,2021-01-18,621.91
ID0588,2021-07-16,635.28
ID0680,2022-05-15,45.36
ID0601,2021-07-15,937.63
ID0147,2022-04-13,272.07
ID0281,2020-11-18,406.83
ID0063,2023-05-06,732.22
ID0502,2022-08-22,902.22
ID1134,2020-07-06,83.95
ID0790,2022-01-24,898.14
ID0658,2020-07-21,904.03
ID0781,2024-07-24,834.78
ID0929,2024-03-18,282.17
ID0137,2023-01-26,531.78
ID1058,2024-02-01,217.56
ID1062,2020-09-03,365.51
ID0698,2022-10-30,110.85
ID1060,2021-01-24,118.35
ID0274,2022-04-04,604.07
ID0851,2021-05-08,607.92
ID1278,2023-07-11,254.30
ID0957,2024-04-17,613.27
ID0314,2021-05-02,599.21
ID1207,2022-08-13,373.69
ID0672,2022-02-23,178.56
ID1280,2023-07-19,487.66
ID0373,2021-07-27,197.04
ID1012,2024-01-31,839.01
ID0388,2023-09-26,583.88
ID1141,2021-06-21,73.31
ID0207,2021-11-27,74.83
ID0276,2021-11-30,735.58
ID0732,2021-09-04,773.76
ID0597,2023-10-31,755.76
ID0516,2022-05-17,898.79
ID0763,2023-11-04,973.80
ID1142,2021-09-03,943.88
ID0032,2024-02-21,788.29
ID0630,2022-11-22,126.23
ID0425,2022-04-18,646.95
ID0422,2021-03-02,789.51
ID1224,2022-05-29,823.36
ID1257,2023-03-26,663.01
ID0115,2024-07-16,229.53
ID0190,2021-09-10,174.15
ID0917,2022-04-29,318.90
ID0978,2022-04-05,902.65
ID0171,2021-06-15,33.61
ID1166,2023-02-21,934.45
ID0059,2020-06-16,865.44
ID0465,2022-04-19,507.50
ID0764,2021-07-28,442.02
ID1102,2023-09-14,453.03
ID1008,2023-02-22,673.19
ID0510,2020-08-23,321.19
ID0565,2020-12-10,353.01
ID1147,2023-10-27,97.73
ID1303,2023-12-09,527.48
ID0374,2024-02-29,582.15
ID1132,2022-06-29,157.51
ID0129,2021-12-04,901.98
ID0560,2023-08-04,282.53
ID0506,2022-10-31,113.83
ID0561,2020-12-20,909.57
